file_path,category
augmented_audio_dataset\Four\pitch_up_388.wav,Four
processed_recorded_audio\Forward\Forward_38.wav,Forward
augmented_audio_dataset\Forward\speed_up_327.wav,Forward
augmented_audio_dataset\Bed\pitch_up_61.wav,Bed
augmented_audio_dataset\On\volume_up_871.wav,On
augmented_audio_dataset\Forward\volume_down_319.wav,Forward
processed_recorded_audio\up\up_54.wav,up
augmented_audio_dataset\Sheila\original_1050.wav,Sheila
augmented_audio_dataset\Dog\noise_129.wav,Dog
augmented_audio_dataset\One\speed_down_902.wav,One
augmented_audio_dataset\Left\noise_611.wav,Left
augmented_audio_dataset\Eight\reversed_199.wav,Eight
augmented_audio_dataset\Marvin\speed_down_647.wav,Marvin
augmented_audio_dataset\Down\pitch_down_159.wav,Down
augmented_audio_dataset\Backward\original_5.wav,Backward
augmented_audio_dataset\Go\speed_up_421.wav,Go
augmented_audio_dataset\One\speed_down_896.wav,One
augmented_audio_dataset\zero\speed_down_1520.wav,zero
augmented_audio_dataset\Nine\shift_backward_684.wav,Nine
augmented_audio_dataset\up\original_1354.wav,up
augmented_audio_dataset\Dog\speed_up_110.wav,Dog
processed_recorded_audio\wow\wow_13.wav,wow
processed_recorded_audio\Six\Six_03.wav,Six
augmented_audio_dataset\Four\shift_backward_333.wav,Four
augmented_audio_dataset\Four\speed_up_354.wav,Four
augmented_audio_dataset\Stop\speed_up_1150.wav,Stop
augmented_audio_dataset\Left\pitch_up_629.wav,Left
augmented_audio_dataset\Sheila\speed_up_1077.wav,Sheila
augmented_audio_dataset\two\speed_down_1298.wav,two
augmented_audio_dataset\One\original_896.wav,One
augmented_audio_dataset\Go\pitch_up_434.wav,Go
augmented_audio_dataset\Four\pitch_up_373.wav,Four
augmented_audio_dataset\Seven\speed_up_1024.wav,Seven
augmented_audio_dataset\up\speed_up_1370.wav,up
processed_recorded_audio\Left\Left_43.wav,Left
processed_recorded_audio\visual\visual_10.wav,visual
augmented_audio_dataset\Happy\reversed_484.wav,Happy
augmented_audio_dataset\Four\noise_367.wav,Four
processed_recorded_audio\three\three_48.wav,three
augmented_audio_dataset\Dog\original_103.wav,Dog
augmented_audio_dataset\three\pitch_down_1188.wav,three
augmented_audio_dataset\Off\pitch_up_812.wav,Off
augmented_audio_dataset\Bird\pitch_up_88.wav,Bird
augmented_audio_dataset\Seven\shift_forward_1007.wav,Seven
augmented_audio_dataset\House\pitch_up_505.wav,House
augmented_audio_dataset\Happy\pitch_down_455.wav,Happy
augmented_audio_dataset\Forward\shift_backward_326.wav,Forward
augmented_audio_dataset\Bed\volume_down_65.wav,Bed
augmented_audio_dataset\Right\shift_backward_954.wav,Right
augmented_audio_dataset\three\speed_up_1196.wav,three
augmented_audio_dataset\two\speed_down_1316.wav,two
augmented_audio_dataset\Nine\pitch_up_708.wav,Nine
augmented_audio_dataset\No\volume_up_752.wav,No
augmented_audio_dataset\Four\pitch_up_337.wav,Four
augmented_audio_dataset\three\volume_down_1207.wav,three
augmented_audio_dataset\Five\pitch_down_238.wav,Five
augmented_audio_dataset\House\reversed_547.wav,House
augmented_audio_dataset\yes\pitch_up_1469.wav,yes
augmented_audio_dataset\Four\pitch_up_359.wav,Four
augmented_audio_dataset\Bird\speed_down_96.wav,Bird
augmented_audio_dataset\Off\pitch_up_808.wav,Off
augmented_audio_dataset\Off\pitch_down_785.wav,Off
augmented_audio_dataset\Left\shift_forward_584.wav,Left
augmented_audio_dataset\Off\reversed_818.wav,Off
augmented_audio_dataset\Backward\speed_down_10.wav,Backward
processed_recorded_audio\House\House_53.wav,House
augmented_audio_dataset\Forward\shift_backward_300.wav,Forward
augmented_audio_dataset\Happy\reversed_463.wav,Happy
augmented_audio_dataset\Bed\pitch_up_46.wav,Bed
augmented_audio_dataset\Nine\volume_down_688.wav,Nine
augmented_audio_dataset\Dog\noise_128.wav,Dog
augmented_audio_dataset\One\pitch_up_886.wav,One
augmented_audio_dataset\Dog\pitch_down_120.wav,Dog
augmented_audio_dataset\up\volume_down_1383.wav,up
augmented_audio_dataset\up\volume_down_1342.wav,up
augmented_audio_dataset\On\speed_down_847.wav,On
augmented_audio_dataset\No\pitch_up_741.wav,No
augmented_audio_dataset\Five\original_220.wav,Five
augmented_audio_dataset\Four\shift_forward_348.wav,Four
augmented_audio_dataset\Backward\original_18.wav,Backward
augmented_audio_dataset\On\volume_up_857.wav,On
augmented_audio_dataset\tree\original_1271.wav,tree
augmented_audio_dataset\House\original_499.wav,House
augmented_audio_dataset\Four\pitch_up_351.wav,Four
augmented_audio_dataset\three\volume_up_1206.wav,three
augmented_audio_dataset\One\speed_up_921.wav,One
augmented_audio_dataset\Stop\shift_backward_1170.wav,Stop
augmented_audio_dataset\Happy\pitch_up_467.wav,Happy
augmented_audio_dataset\Sheila\reversed_1034.wav,Sheila
augmented_audio_dataset\No\shift_forward_757.wav,No
augmented_audio_dataset\On\pitch_up_860.wav,On
augmented_audio_dataset\Five\speed_down_219.wav,Five
augmented_audio_dataset\House\pitch_down_508.wav,House
augmented_audio_dataset\Five\shift_forward_241.wav,Five
processed_recorded_audio\On\On_23.wav,On
augmented_audio_dataset\On\pitch_down_855.wav,On
augmented_audio_dataset\Sheila\pitch_up_1045.wav,Sheila
augmented_audio_dataset\up\noise_1378.wav,up
augmented_audio_dataset\Four\speed_down_336.wav,Four
augmented_audio_dataset\Down\shift_backward_141.wav,Down
augmented_audio_dataset\Backward\original_1.wav,Backward
augmented_audio_dataset\Stop\shift_forward_1130.wav,Stop
augmented_audio_dataset\Stop\reversed_1149.wav,Stop
processed_recorded_audio\Forward\Forward_44.wav,Forward
augmented_audio_dataset\visual\shift_forward_1441.wav,visual
augmented_audio_dataset\One\volume_up_882.wav,One
augmented_audio_dataset\Forward\speed_up_289.wav,Forward
augmented_audio_dataset\Eight\volume_up_189.wav,Eight
augmented_audio_dataset\Five\volume_up_218.wav,Five
augmented_audio_dataset\Eight\shift_forward_198.wav,Eight
processed_recorded_audio\Nine\Nine_25.wav,Nine
augmented_audio_dataset\up\volume_up_1338.wav,up
augmented_audio_dataset\up\volume_up_1402.wav,up
augmented_audio_dataset\three\noise_1207.wav,three
augmented_audio_dataset\Eight\speed_up_179.wav,Eight
augmented_audio_dataset\tree\pitch_up_1278.wav,tree
processed_recorded_audio\Happy\Happy_17.wav,Happy
augmented_audio_dataset\Marvin\speed_down_665.wav,Marvin
augmented_audio_dataset\two\shift_backward_1297.wav,two
augmented_audio_dataset\Eight\volume_up_205.wav,Eight
augmented_audio_dataset\yes\speed_up_1498.wav,yes
augmented_audio_dataset\Stop\shift_forward_1122.wav,Stop
augmented_audio_dataset\Marvin\noise_674.wav,Marvin
augmented_audio_dataset\Sheila\volume_down_1049.wav,Sheila
augmented_audio_dataset\zero\volume_down_1521.wav,zero
augmented_audio_dataset\Off\volume_down_778.wav,Off
augmented_audio_dataset\Happy\shift_forward_468.wav,Happy
augmented_audio_dataset\Left\shift_backward_609.wav,Left
augmented_audio_dataset\wow\shift_forward_1448.wav,wow
augmented_audio_dataset\Stop\shift_forward_1163.wav,Stop
processed_recorded_audio\Eight\Eight_34.wav,Eight
augmented_audio_dataset\Learn\speed_up_563.wav,Learn
augmented_audio_dataset\Seven\pitch_up_1008.wav,Seven
augmented_audio_dataset\Follow\original_252.wav,Follow
augmented_audio_dataset\visual\pitch_up_1434.wav,visual
augmented_audio_dataset\Five\noise_243.wav,Five
augmented_audio_dataset\three\pitch_down_1178.wav,three
augmented_audio_dataset\No\speed_up_741.wav,No
augmented_audio_dataset\No\volume_down_749.wav,No
augmented_audio_dataset\yes\noise_1498.wav,yes
augmented_audio_dataset\tree\shift_backward_1266.wav,tree
augmented_audio_dataset\three\pitch_down_1206.wav,three
augmented_audio_dataset\Sheila\pitch_up_1049.wav,Sheila
augmented_audio_dataset\Happy\speed_down_475.wav,Happy
augmented_audio_dataset\wow\shift_forward_1457.wav,wow
augmented_audio_dataset\visual\original_1425.wav,visual
augmented_audio_dataset\Right\volume_down_963.wav,Right
augmented_audio_dataset\tree\speed_up_1254.wav,tree
augmented_audio_dataset\tree\pitch_down_1264.wav,tree
processed_recorded_audio\Bird\Bird_11.wav,Bird
augmented_audio_dataset\Happy\noise_464.wav,Happy
augmented_audio_dataset\Backward\speed_up_22.wav,Backward
augmented_audio_dataset\One\noise_913.wav,One
augmented_audio_dataset\Sheila\volume_down_1075.wav,Sheila
augmented_audio_dataset\Forward\speed_up_322.wav,Forward
augmented_audio_dataset\yes\reversed_1464.wav,yes
augmented_audio_dataset\Learn\pitch_up_565.wav,Learn
augmented_audio_dataset\Go\pitch_up_408.wav,Go
augmented_audio_dataset\One\speed_down_885.wav,One
augmented_audio_dataset\Four\original_369.wav,Four
augmented_audio_dataset\Dog\pitch_up_122.wav,Dog
augmented_audio_dataset\Down\reversed_156.wav,Down
augmented_audio_dataset\Dog\original_129.wav,Dog
augmented_audio_dataset\Four\noise_377.wav,Four
augmented_audio_dataset\up\speed_down_1355.wav,up
augmented_audio_dataset\Stop\noise_1147.wav,Stop
augmented_audio_dataset\On\volume_up_860.wav,On
augmented_audio_dataset\two\volume_down_1334.wav,two
augmented_audio_dataset\Forward\speed_up_331.wav,Forward
augmented_audio_dataset\three\original_1177.wav,three
augmented_audio_dataset\Down\pitch_up_164.wav,Down
processed_recorded_audio\Follow\Follow_12.wav,Follow
augmented_audio_dataset\Eight\pitch_up_179.wav,Eight
augmented_audio_dataset\Left\pitch_down_607.wav,Left
augmented_audio_dataset\Learn\reversed_577.wav,Learn
augmented_audio_dataset\House\speed_up_526.wav,House
processed_recorded_audio\House\House_59.wav,House
augmented_audio_dataset\wow\pitch_up_1452.wav,wow
augmented_audio_dataset\Marvin\shift_forward_667.wav,Marvin
augmented_audio_dataset\two\speed_up_1325.wav,two
augmented_audio_dataset\Backward\pitch_up_33.wav,Backward
augmented_audio_dataset\Happy\original_442.wav,Happy
augmented_audio_dataset\visual\noise_1427.wav,visual
augmented_audio_dataset\Seven\shift_forward_1031.wav,Seven
augmented_audio_dataset\Go\noise_402.wav,Go
augmented_audio_dataset\Off\volume_up_801.wav,Off
augmented_audio_dataset\three\shift_forward_1199.wav,three
augmented_audio_dataset\Bed\pitch_down_39.wav,Bed
augmented_audio_dataset\tree\reversed_1275.wav,tree
augmented_audio_dataset\House\original_534.wav,House
processed_recorded_audio\On\On_31.wav,On
augmented_audio_dataset\Right\volume_down_952.wav,Right
augmented_audio_dataset\Down\noise_164.wav,Down
augmented_audio_dataset\two\shift_forward_1308.wav,two
augmented_audio_dataset\On\noise_859.wav,On
augmented_audio_dataset\zero\reversed_1512.wav,zero
augmented_audio_dataset\Four\original_368.wav,Four
augmented_audio_dataset\three\original_1190.wav,three
augmented_audio_dataset\visual\pitch_up_1417.wav,visual
augmented_audio_dataset\Sheila\reversed_1040.wav,Sheila
augmented_audio_dataset\visual\speed_down_1407.wav,visual
augmented_audio_dataset\Backward\speed_up_26.wav,Backward
augmented_audio_dataset\Marvin\pitch_down_670.wav,Marvin
augmented_audio_dataset\Right\volume_down_942.wav,Right
augmented_audio_dataset\yes\speed_down_1475.wav,yes
augmented_audio_dataset\two\original_1307.wav,two
augmented_audio_dataset\Go\shift_backward_409.wav,Go
processed_recorded_audio\Follow\Follow_37.wav,Follow
augmented_audio_dataset\Marvin\speed_down_651.wav,Marvin
augmented_audio_dataset\Learn\noise_560.wav,Learn
augmented_audio_dataset\One\volume_down_887.wav,One
processed_recorded_audio\Right\Right_43.wav,Right
augmented_audio_dataset\Stop\pitch_up_1163.wav,Stop
augmented_audio_dataset\Stop\speed_down_1145.wav,Stop
augmented_audio_dataset\Seven\speed_up_1005.wav,Seven
augmented_audio_dataset\up\pitch_down_1381.wav,up
augmented_audio_dataset\Eight\volume_up_197.wav,Eight
augmented_audio_dataset\Marvin\speed_up_646.wav,Marvin
augmented_audio_dataset\zero\original_1516.wav,zero
augmented_audio_dataset\Forward\reversed_309.wav,Forward
augmented_audio_dataset\No\volume_down_739.wav,No
augmented_audio_dataset\Go\volume_down_400.wav,Go
augmented_audio_dataset\Bed\shift_backward_40.wav,Bed
augmented_audio_dataset\tree\original_1247.wav,tree
augmented_audio_dataset\Sheila\reversed_1044.wav,Sheila
augmented_audio_dataset\No\speed_up_776.wav,No
augmented_audio_dataset\Off\shift_forward_796.wav,Off
augmented_audio_dataset\up\pitch_up_1354.wav,up
processed_recorded_audio\Bed\Bed_23.wav,Bed
augmented_audio_dataset\up\shift_backward_1368.wav,up
augmented_audio_dataset\zero\reversed_1510.wav,zero
augmented_audio_dataset\Stop\reversed_1166.wav,Stop
augmented_audio_dataset\Eight\volume_down_190.wav,Eight
augmented_audio_dataset\Dog\pitch_down_119.wav,Dog
augmented_audio_dataset\Forward\pitch_up_302.wav,Forward
augmented_audio_dataset\yes\shift_forward_1502.wav,yes
augmented_audio_dataset\two\shift_backward_1304.wav,two
augmented_audio_dataset\up\volume_up_1398.wav,up
augmented_audio_dataset\Stop\shift_backward_1147.wav,Stop
augmented_audio_dataset\Down\volume_up_157.wav,Down
augmented_audio_dataset\Learn\original_560.wav,Learn
augmented_audio_dataset\Learn\shift_backward_553.wav,Learn
augmented_audio_dataset\Five\pitch_up_223.wav,Five
augmented_audio_dataset\Left\shift_backward_599.wav,Left
augmented_audio_dataset\visual\noise_1438.wav,visual
augmented_audio_dataset\Go\volume_up_422.wav,Go
augmented_audio_dataset\Nine\volume_up_694.wav,Nine
augmented_audio_dataset\Backward\original_9.wav,Backward
augmented_audio_dataset\Happy\reversed_455.wav,Happy
augmented_audio_dataset\Eight\pitch_down_177.wav,Eight
augmented_audio_dataset\zero\volume_up_1526.wav,zero
processed_recorded_audio\Six\Six_23.wav,Six
augmented_audio_dataset\No\pitch_up_776.wav,No
augmented_audio_dataset\visual\pitch_up_1433.wav,visual
augmented_audio_dataset\three\shift_backward_1185.wav,three
augmented_audio_dataset\up\speed_down_1359.wav,up
augmented_audio_dataset\Eight\shift_forward_191.wav,Eight
augmented_audio_dataset\Forward\noise_307.wav,Forward
augmented_audio_dataset\Six\pitch_down_1080.wav,Six
augmented_audio_dataset\Six\pitch_down_1120.wav,Six
augmented_audio_dataset\Left\pitch_down_632.wav,Left
augmented_audio_dataset\Happy\pitch_down_489.wav,Happy
augmented_audio_dataset\Right\pitch_up_951.wav,Right
augmented_audio_dataset\Nine\pitch_up_701.wav,Nine
augmented_audio_dataset\Follow\shift_forward_285.wav,Follow
augmented_audio_dataset\Stop\speed_down_1157.wav,Stop
augmented_audio_dataset\Sheila\noise_1072.wav,Sheila
augmented_audio_dataset\three\original_1196.wav,three
augmented_audio_dataset\Six\volume_up_1110.wav,Six
processed_recorded_audio\Off\Off_30.wav,Off
augmented_audio_dataset\Right\speed_down_979.wav,Right
processed_recorded_audio\Four\Four_07.wav,Four
augmented_audio_dataset\Five\volume_down_225.wav,Five
augmented_audio_dataset\three\noise_1187.wav,three
augmented_audio_dataset\Forward\noise_325.wav,Forward
processed_recorded_audio\One\One_34.wav,One
augmented_audio_dataset\No\volume_up_759.wav,No
augmented_audio_dataset\yes\speed_down_1497.wav,yes
augmented_audio_dataset\yes\speed_up_1492.wav,yes
augmented_audio_dataset\Right\speed_up_936.wav,Right
augmented_audio_dataset\Left\speed_down_614.wav,Left
augmented_audio_dataset\On\speed_down_864.wav,On
augmented_audio_dataset\Follow\pitch_up_286.wav,Follow
augmented_audio_dataset\Five\speed_down_226.wav,Five
augmented_audio_dataset\Six\volume_down_1106.wav,Six
augmented_audio_dataset\Dog\pitch_down_134.wav,Dog
processed_recorded_audio\Five\Five_06.wav,Five
augmented_audio_dataset\Happy\shift_backward_455.wav,Happy
augmented_audio_dataset\wow\volume_down_1452.wav,wow
augmented_audio_dataset\No\speed_down_741.wav,No
augmented_audio_dataset\Happy\noise_446.wav,Happy
processed_recorded_audio\Learn\Learn_26.wav,Learn
augmented_audio_dataset\Backward\pitch_down_25.wav,Backward
augmented_audio_dataset\On\shift_forward_859.wav,On
augmented_audio_dataset\Bed\pitch_down_45.wav,Bed
augmented_audio_dataset\Learn\volume_up_556.wav,Learn
augmented_audio_dataset\two\reversed_1303.wav,two
augmented_audio_dataset\Seven\noise_1010.wav,Seven
augmented_audio_dataset\Right\shift_forward_941.wav,Right
processed_recorded_audio\Seven\Seven_36.wav,Seven
augmented_audio_dataset\One\shift_forward_923.wav,One
augmented_audio_dataset\Off\speed_down_795.wav,Off
augmented_audio_dataset\Learn\pitch_up_557.wav,Learn
augmented_audio_dataset\One\volume_down_924.wav,One
augmented_audio_dataset\Off\pitch_up_802.wav,Off
augmented_audio_dataset\Six\volume_down_1119.wav,Six
augmented_audio_dataset\tree\speed_down_1233.wav,tree
augmented_audio_dataset\Follow\noise_246.wav,Follow
augmented_audio_dataset\Off\pitch_up_779.wav,Off
augmented_audio_dataset\Right\pitch_down_937.wav,Right
augmented_audio_dataset\On\shift_backward_828.wav,On
augmented_audio_dataset\Forward\speed_down_306.wav,Forward
augmented_audio_dataset\Right\pitch_down_981.wav,Right
augmented_audio_dataset\Happy\shift_backward_464.wav,Happy
augmented_audio_dataset\up\original_1399.wav,up
augmented_audio_dataset\two\speed_down_1332.wav,two
augmented_audio_dataset\On\pitch_down_873.wav,On
augmented_audio_dataset\House\pitch_down_538.wav,House
augmented_audio_dataset\up\original_1402.wav,up
augmented_audio_dataset\Off\speed_up_819.wav,Off
augmented_audio_dataset\No\volume_down_747.wav,No
augmented_audio_dataset\Backward\speed_up_16.wav,Backward
augmented_audio_dataset\Eight\speed_up_197.wav,Eight
augmented_audio_dataset\House\pitch_up_510.wav,House
augmented_audio_dataset\visual\original_1410.wav,visual
augmented_audio_dataset\Seven\shift_backward_1018.wav,Seven
augmented_audio_dataset\Go\speed_down_414.wav,Go
augmented_audio_dataset\zero\shift_backward_1535.wav,zero
augmented_audio_dataset\House\shift_backward_535.wav,House
processed_recorded_audio\On\On_17.wav,On
augmented_audio_dataset\Seven\pitch_down_1032.wav,Seven
augmented_audio_dataset\Left\shift_backward_629.wav,Left
augmented_audio_dataset\up\shift_forward_1347.wav,up
processed_recorded_audio\two\two_44.wav,two
augmented_audio_dataset\yes\noise_1477.wav,yes
augmented_audio_dataset\yes\reversed_1470.wav,yes
augmented_audio_dataset\Off\volume_up_814.wav,Off
augmented_audio_dataset\No\volume_down_740.wav,No
augmented_audio_dataset\Nine\speed_down_721.wav,Nine
augmented_audio_dataset\Four\noise_345.wav,Four
augmented_audio_dataset\Backward\volume_up_21.wav,Backward
augmented_audio_dataset\up\noise_1350.wav,up
augmented_audio_dataset\Left\pitch_down_595.wav,Left
augmented_audio_dataset\Happy\original_485.wav,Happy
augmented_audio_dataset\yes\shift_backward_1473.wav,yes
augmented_audio_dataset\Bird\volume_up_83.wav,Bird
