file_path,category,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
augmented_audio_dataset\up\speed_down_1372.wav,up,-531.58655,13.570655,-1.6307447,-1.5757046,-3.3612134,-0.078101605,-0.0771596,-1.0498497,-0.64962417,-0.31805846,1.51187,-0.6202989,-0.45913413,-1.1991978
augmented_audio_dataset\up\pitch_up_1341.wav,up,-530.86316,8.182768,-2.3332767,-1.5969746,-2.8792741,1.1804312,-0.5166611,-0.7823172,-0.6964192,0.14394692,-0.32883552,-0.9962164,-0.73750967,-0.29452536
augmented_audio_dataset\Happy\noise_484.wav,Happy,-352.75595,2.9930985,-0.2532531,3.1578302,-0.15429789,0.8622423,-1.9672152,0.5972339,-0.92790973,1.0878228,-1.652865,1.1040803,-1.7759557,1.2198998
augmented_audio_dataset\Forward\shift_backward_304.wav,Forward,-488.2911,18.855198,1.0065898,0.47816986,1.2204956,-1.0941403,-1.3254021,-0.5466745,-0.7752387,-0.88886636,-0.87353605,0.96377486,-0.14172462,1.1232703
augmented_audio_dataset\Four\shift_backward_380.wav,Four,-468.19525,14.591984,2.2285757,1.3676637,1.8653207,-2.0880089,0.84479904,-1.7071133,-0.29034147,-0.63855153,-2.0781436,0.908123,-0.7445606,0.55039674
augmented_audio_dataset\Happy\pitch_up_468.wav,Happy,-503.82364,15.455408,2.2393875,10.016844,1.0055672,-5.4288964,-2.2252781,-0.5329183,-0.06801946,-1.9191735,0.84333265,1.8775895,-1.0600241,2.9703248
augmented_audio_dataset\Go\speed_up_404.wav,Go,-481.16446,12.801385,4.088956,0.710932,1.0459427,-1.5864307,0.77949107,0.019774284,-0.19938742,-2.488203,-0.7223505,0.18131411,-0.40684032,1.093799
augmented_audio_dataset\Bird\speed_down_89.wav,Bird,-511.49304,24.861444,2.1372004,-0.64567107,1.5897758,-1.4510067,-0.77644706,-3.4282086,-3.5413487,-3.0306602,-0.65221775,-0.24236971,-1.5580207,-0.78527784
augmented_audio_dataset\House\original_525.wav,House,-529.44543,8.179476,2.1246488,2.165125,-0.34207198,1.6082406,0.48143575,-1.1312064,1.0625522,0.3678304,-1.0299205,1.0795649,-0.15228638,0.5254805
augmented_audio_dataset\Nine\original_719.wav,Nine,-511.86365,16.071417,-1.658725,11.128046,0.38638535,-1.3879918,3.7218862,-1.2223243,-2.3937898,2.3330927,-0.41730532,-0.1871531,-2.1430922,2.0421505
augmented_audio_dataset\One\original_888.wav,One,-499.18906,14.829405,2.7202637,2.275855,1.8572819,0.4741422,0.6307795,0.08443219,-0.13453671,0.14673795,-0.24511097,-0.19295691,0.30945516,0.22897257
augmented_audio_dataset\One\volume_up_876.wav,One,-497.5577,14.583524,3.0916774,2.4316463,2.1940486,-0.010884765,0.8830135,0.9544536,0.001792355,-0.3734813,-0.4494538,-0.38192612,-0.18093018,1.4404415
augmented_audio_dataset\up\speed_down_1380.wav,up,-534.143,11.169756,-1.5786339,-0.6790269,-3.1468422,0.68235874,0.18052138,-0.9883611,-1.1765585,0.26855293,0.46695033,-0.8559811,-0.34577897,-1.3320569
augmented_audio_dataset\Bed\volume_down_55.wav,Bed,-503.96503,12.115206,-0.040238995,4.697148,3.632958,-2.2738233,-2.1304686,-1.9353595,0.3124095,0.668205,-1.7446281,0.910489,1.2905766,0.2168385
processed_recorded_audio\Left\Left_16.wav,Left,-543.2278,5.091013,-1.4194491,4.475483,0.16951531,0.91856843,0.36401033,-1.4907582,-0.31877473,0.060380172,-0.33990318,1.3464168,-1.0448822,0.98264563
augmented_audio_dataset\zero\speed_up_1519.wav,zero,-500.3915,13.335802,-0.2988417,2.5411174,-2.1070251,1.3916681,-1.9718068,-1.1674427,-1.9703206,-1.5567198,-0.77019024,-0.8688216,-0.421042,0.2913339
augmented_audio_dataset\two\volume_down_1312.wav,two,-447.56912,11.5570345,4.320738,-0.3040638,-2.3589442,0.67170596,1.28954,-2.8791203,0.0881059,-2.8349216,-2.2131195,-0.91376317,-2.2728267,0.8349764
augmented_audio_dataset\Forward\noise_291.wav,Forward,-342.73874,6.564727,-0.42122513,0.8899151,-0.50858426,1.1211376,-2.7038965,-0.509861,-2.673444,0.9442031,-1.0235337,1.2828487,-1.4062784,1.2233013
augmented_audio_dataset\Five\shift_forward_215.wav,Five,-489.31738,9.343878,-1.6564245,2.8642616,-1.1796188,-2.8965533,-1.5536712,-0.78104144,-1.7791758,-1.1183777,-0.554353,-0.20674334,-1.0150588,-0.879572
augmented_audio_dataset\Seven\speed_up_1028.wav,Seven,-506.16333,8.20878,1.9785211,3.1649323,1.9613408,0.751541,-1.511326,-0.61958486,0.7345033,0.66989225,0.539015,-0.05217365,0.0150903715,1.6821749
augmented_audio_dataset\Nine\reversed_719.wav,Nine,-522.7222,16.243126,-1.6945498,11.178641,0.317311,-1.4510769,3.7461498,-1.1879374,-2.417906,2.381393,-0.37193537,-0.15562858,-2.1942086,2.0552537
augmented_audio_dataset\Stop\speed_down_1134.wav,Stop,-494.30295,14.34608,4.1492896,0.16995472,-1.763719,-2.036478,0.08551035,0.6977406,-1.1893227,-0.17856452,0.97028863,0.65426856,-0.12996878,2.6437643
processed_recorded_audio\Eight\Eight_01.wav,Eight,-503.69388,7.4662666,-1.0511203,3.484819,-0.08260687,-2.6080053,-1.8493378,-0.654423,-1.4212823,-1.7802442,-0.7382406,0.07417078,-0.6800362,-0.35309106
augmented_audio_dataset\three\shift_forward_1183.wav,three,-502.97418,10.753373,1.5885929,5.491651,0.5613752,-1.1468391,0.03195064,-0.2389195,-2.5638568,-1.4443431,-1.6153018,0.2779178,-1.8292063,0.8994316
augmented_audio_dataset\Forward\noise_322.wav,Forward,-321.78873,6.503472,0.33144525,0.5763502,-1.8179294,0.53788614,-2.8195693,-0.40166003,-2.8850951,0.8886713,-0.88466483,2.1521697,-0.7487093,1.3268167
augmented_audio_dataset\Down\volume_down_158.wav,Down,-505.84644,15.084479,-0.54281104,5.4851813,-0.12037525,-1.0844116,-1.8830415,-1.432076,-2.4631748,-0.32119474,-2.7645533,-1.1632559,-0.6715205,-1.6225362
augmented_audio_dataset\Follow\pitch_up_248.wav,Follow,-511.3533,13.171766,0.32393575,-1.078181,-2.665009,-2.5255895,-0.3458252,-2.0630903,-1.829674,-0.48538208,-0.2378038,-0.68989944,-0.30045006,-0.52459913
augmented_audio_dataset\yes\shift_forward_1505.wav,yes,-436.52618,15.481321,1.0010166,4.5573273,0.19586843,-2.2118883,-3.23157,0.2865932,-2.0739522,-1.5987883,-1.4888823,-0.96420485,1.4211197,-0.6825038
augmented_audio_dataset\Right\shift_backward_971.wav,Right,-488.7043,13.512266,0.97609854,4.0371785,2.3888419,-2.6063974,-1.9482319,-0.3327861,-1.3416649,-0.030463723,0.60151625,0.21300332,-0.21103488,1.301182
processed_recorded_audio\Follow\Follow_07.wav,Follow,-463.01245,15.189882,0.29265508,-1.409338,-2.6196449,-3.4916682,-1.8831137,-0.45592514,-2.535756,-1.9204311,-0.9354844,-0.16829659,-0.8090068,0.98088795
processed_recorded_audio\Stop\Stop_12.wav,Stop,-489.01334,8.880259,2.5165575,1.3045005,-1.0266247,-0.74393266,0.5232127,0.27386528,-0.3449164,-0.26580974,0.24324521,0.5019539,0.0016653644,1.2422734
augmented_audio_dataset\Go\reversed_399.wav,Go,-476.80167,14.652712,6.3999677,0.32199106,0.044013128,-2.2790837,0.39921862,0.11058497,-0.17583841,-0.7086516,-1.1021163,-0.22216873,-0.9391671,0.78574884
augmented_audio_dataset\tree\pitch_up_1269.wav,tree,-498.47214,5.316316,2.4463525,5.2668076,-3.7164617,0.72587883,-1.7586174,-1.1952173,-2.4399462,-1.3487018,-0.60381836,-1.0015517,0.6037205,-1.0265342
augmented_audio_dataset\Six\shift_backward_1112.wav,Six,-494.40128,2.0736032,8.104699,3.2323005,3.2357404,1.8111584,-3.3332605,1.9276456,0.520857,0.84310037,0.33011216,1.4901145,-0.9461847,1.8350453
augmented_audio_dataset\zero\speed_down_1508.wav,zero,-486.43988,16.13575,0.64252836,4.296529,-3.2073646,1.0165375,-1.5884974,-2.0217404,-1.9816833,-4.302126,-0.2874604,-2.5153265,-0.71481997,0.77963734
augmented_audio_dataset\Four\volume_up_378.wav,Four,-490.5214,14.7784605,2.6845655,0.9153253,1.8525009,-1.2696553,0.9548898,-0.7090074,-0.2287632,-1.822168,-1.6234868,0.7241616,-0.34823117,0.4456969
augmented_audio_dataset\Down\pitch_down_145.wav,Down,-516.42957,12.623412,1.3049806,2.888906,-0.026518002,-0.03673964,-1.7692926,-0.07460339,-2.4645731,-0.9780503,-1.9987845,-0.6299721,-1.3528396,0.54356265
augmented_audio_dataset\three\original_1218.wav,three,-515.2533,8.993702,2.617638,3.8157256,-0.4033363,0.61703604,-1.279806,0.48464727,-2.477286,-1.4423708,-1.7756262,0.24302419,-2.4836588,0.49600464
augmented_audio_dataset\tree\noise_1237.wav,tree,-399.12555,3.967032,-0.16912642,8.205097,-3.547247,0.9161354,-1.488147,0.25541568,-3.4722862,-1.7822168,-0.69322824,-1.0656872,-2.6543489,1.6384549
augmented_audio_dataset\Down\pitch_down_140.wav,Down,-456.59958,12.198626,2.2654607,1.8877795,0.20423913,-0.6616826,-1.5021118,-0.36054698,-1.5682222,-1.1406142,-0.92791814,-0.75302863,-1.1672508,0.24702206
augmented_audio_dataset\Six\volume_down_1083.wav,Six,-528.3182,0.4947328,6.5375338,2.6617396,3.6761913,1.3923486,-3.2656171,2.8159168,-0.6280257,0.22107415,0.6131721,-0.6495021,0.6163739,1.3891642
augmented_audio_dataset\Follow\pitch_down_265.wav,Follow,-463.58334,15.652548,0.99036646,0.9302485,-2.9345856,-2.9178512,-3.2204123,-0.19633366,-1.5571914,-1.6422554,-2.1896849,-0.13667719,-1.6067834,0.26292837
augmented_audio_dataset\Six\original_1110.wav,Six,-531.82825,1.5967813,7.4924283,3.4771001,4.597587,-0.014085102,-3.3854606,1.6493934,0.16949406,1.199444,-0.93821084,1.8533975,-1.7007462,2.265625
augmented_audio_dataset\No\volume_down_758.wav,No,-505.77567,13.664625,2.1134858,4.7090435,-1.3813385,-0.12032819,3.8291447,-3.2231684,0.45876488,2.3990593,-0.4005117,-0.019297995,-1.2916464,1.8973836
augmented_audio_dataset\House\speed_up_537.wav,House,-503.7303,8.437489,1.485483,1.837759,-1.0310067,0.7745656,0.5212501,-0.5856032,0.23537658,0.21793239,-0.3396266,1.2165598,-1.891587,0.5363912
augmented_audio_dataset\House\pitch_up_547.wav,House,-514.734,5.3561516,2.7289863,0.91523015,0.70951796,1.0680482,-0.80615306,-0.38784727,2.075518,-1.4227242,0.16792916,0.604707,-0.81903505,1.390104
augmented_audio_dataset\two\pitch_up_1286.wav,two,-454.3698,11.7205105,4.0461426,-0.8111176,-2.8083088,0.40098584,-0.99793684,-3.5477467,-0.824828,-3.8989253,-1.2063813,-1.8960321,0.85963875,0.1787156
augmented_audio_dataset\Stop\original_1135.wav,Stop,-521.92584,7.522359,2.4081163,1.1649851,-0.35005146,-0.8264974,0.65546376,-0.34983954,-0.64029914,-0.39603868,0.11989953,0.8762649,0.108249895,1.4053426
augmented_audio_dataset\Bed\shift_forward_35.wav,Bed,-509.6799,11.131935,0.2572622,2.1912491,2.8489444,-0.944126,-2.4032784,-0.91118985,0.59228563,0.34568098,-0.92340225,0.07601647,-0.13843599,0.60988355
augmented_audio_dataset\House\speed_down_548.wav,House,-499.59146,12.967401,0.8324137,0.843774,1.7796308,-0.19794144,1.6377393,-2.7827184,1.0051701,0.6833324,-1.2963223,1.0109441,-0.67346317,0.6232166
augmented_audio_dataset\Go\original_397.wav,Go,-477.31628,15.277126,4.150134,2.1118896,-0.65539676,-1.123,-0.049407512,0.4839365,-0.073831424,-1.3018228,-1.6016241,-0.5490915,-1.0613621,0.4667287
augmented_audio_dataset\Six\reversed_1106.wav,Six,-505.9008,2.0888023,4.9590673,3.6913168,5.0871387,-0.02074176,-3.3294444,1.8360441,0.3028092,-0.088218115,-0.6195774,1.2969153,-0.060886968,2.4141266
augmented_audio_dataset\Marvin\speed_down_670.wav,Marvin,-474.81912,23.92538,1.8552064,7.163959,4.0369925,0.61844456,0.73656124,-4.9467254,-1.8987893,2.2087617,-0.18298973,-0.6440749,-0.9214705,-0.62085253
augmented_audio_dataset\Happy\shift_backward_449.wav,Happy,-515.553,12.180289,1.7294782,8.128474,3.805357,-2.3383226,-1.7164553,-1.0377415,-0.3224031,-0.8903526,-1.5359815,0.91131186,-1.1888467,0.8628686
augmented_audio_dataset\Six\pitch_up_1118.wav,Six,-501.73404,8.361494,2.6990204,3.131404,2.4688168,-2.7864263,-0.4350669,1.8529049,-1.0415919,0.39431685,0.25307918,0.030481556,0.66755986,-0.00040834877
augmented_audio_dataset\Bed\reversed_38.wav,Bed,-500.72775,11.039615,0.4510328,3.4778247,3.3579257,-1.5863639,-2.9275486,-1.2111573,1.0326294,0.04910559,-0.9695456,0.15489894,-0.21432301,0.21197644
processed_recorded_audio\Eight\Eight_22.wav,Eight,-518.57086,7.270382,-2.1646142,5.387324,0.92245233,-3.3747528,-1.4715893,-0.9992357,-1.0606161,-1.9136229,-0.7406243,0.4889538,-0.5347321,-0.045557108
processed_recorded_audio\three\three_35.wav,three,-490.29175,10.577739,1.2453952,4.490747,-1.193569,0.35077745,-1.6281501,0.19336171,-2.3500345,-1.5041639,-1.4860445,0.31041855,-2.0903296,0.3973197
augmented_audio_dataset\up\reversed_1355.wav,up,-540.0384,7.8465858,-0.9247205,-0.55271983,-2.7834835,1.2591634,0.38240072,-1.3635374,-0.62247294,-0.03809042,0.20506063,-0.8840696,-0.5313873,-1.0711914
augmented_audio_dataset\visual\pitch_up_1425.wav,visual,-463.2975,12.246478,-0.114810824,3.791231,-0.45454952,-1.2430171,-1.4771773,-0.74989647,-2.6591854,-1.2659855,-1.973098,0.3057664,-0.8429778,-0.4363519
augmented_audio_dataset\Nine\pitch_up_694.wav,Nine,-553.1656,10.485238,-1.4070069,9.606204,-1.9297405,-0.67572486,2.2865596,-1.7465392,0.7556714,-1.0426513,-0.21865699,-1.3786988,-0.22101814,1.290805
augmented_audio_dataset\Dog\pitch_up_123.wav,Dog,-468.61188,13.30075,1.2091256,-0.7266318,-1.7738218,-1.2094911,-0.9600651,-2.2272537,-2.7142434,-0.9532289,-0.5804806,-0.75155574,-0.5300781,-1.2581863
augmented_audio_dataset\Follow\speed_up_256.wav,Follow,-515.6602,15.069311,3.1073434,-2.0888464,-1.5769998,-3.063595,-1.5240941,-1.2118039,-1.7586744,-1.6882703,-0.8343399,-0.22355671,-0.68454736,0.6202271
augmented_audio_dataset\yes\reversed_1482.wav,yes,-444.39252,19.31616,3.21389,3.1987743,1.9202424,-1.3327227,-4.0883584,3.0770395,-3.583343,0.5166545,-1.6408116,0.048956223,1.6036142,-1.5066794
augmented_audio_dataset\Bird\shift_backward_81.wav,Bird,-512.46216,19.986946,1.6683295,-2.8967445,0.69321185,-0.5808258,-0.7592031,-3.460118,-2.4410868,-1.7204504,-1.358924,-1.2142799,-1.2547141,-1.1309106
augmented_audio_dataset\Forward\volume_up_289.wav,Forward,-498.53952,16.932673,-1.3562039,-0.66191846,3.3667934,-0.19484533,-1.2130661,-2.8316498,-0.9935854,0.96198326,-1.5095193,1.227487,0.15292922,-0.8021881
augmented_audio_dataset\Happy\speed_up_457.wav,Happy,-528.4931,11.108658,1.5416663,5.9695215,3.4505694,-2.3732243,-2.089422,-0.28567237,1.0794564,-0.67623097,-0.562133,1.0976926,-1.5167726,0.22145624
augmented_audio_dataset\Bed\volume_down_57.wav,Bed,-494.6864,11.896529,0.14014724,4.5209565,3.5630715,-2.2487216,-1.7005966,-2.0627239,0.29693,0.3861853,-1.6050434,0.29322532,1.1105917,-0.033535246
augmented_audio_dataset\Sheila\reversed_1059.wav,Sheila,-494.06573,7.7410097,2.1031184,3.9782867,0.49872294,-1.9183778,-0.59338963,0.1483374,-1.0426359,1.036325,1.2454629,-0.20707779,0.5184815,1.4883562
augmented_audio_dataset\House\speed_up_507.wav,House,-490.06717,5.208543,3.6323988,1.250536,-0.5540718,1.4794332,0.77116334,-1.0755665,1.0155883,-0.0019604568,-0.7448469,1.5354264,-1.88297,0.5572374
augmented_audio_dataset\Seven\volume_down_1010.wav,Seven,-477.69864,9.755507,2.4410048,3.3514996,1.9830183,0.82478875,-2.1656458,-1.0972033,0.7956117,0.59971416,0.4087821,0.56008184,-0.046131205,2.1221821
augmented_audio_dataset\Happy\pitch_down_453.wav,Happy,-490.2418,13.629502,1.0882852,6.7924457,7.088061,-0.53678775,-3.7386603,-1.1332179,-0.9664541,0.8598913,-2.74456,1.5797104,0.07426683,-1.3251117
augmented_audio_dataset\Sheila\speed_down_1055.wav,Sheila,-483.0652,16.719765,3.7461042,2.1137066,-0.9858868,-0.5219949,1.0315177,-1.0866423,-0.4562559,0.1530618,-0.18874174,1.4484138,-0.3051226,1.0869269
augmented_audio_dataset\Right\shift_forward_964.wav,Right,-536.7902,8.356065,0.18142256,4.590371,2.5480478,-2.1906893,-1.5628883,0.28849456,0.35939363,0.3997464,0.11860131,0.48720375,-0.7376361,0.7340699
augmented_audio_dataset\Nine\shift_forward_715.wav,Nine,-522.1192,13.471991,-1.2597564,8.439162,-0.8210156,0.0038047838,1.9169148,-1.8770428,0.19749692,0.7494669,0.5267477,-0.82785404,-1.6883221,1.7530724
processed_recorded_audio\Right\Right_15.wav,Right,-525.5529,8.0180025,-0.15525244,3.436724,1.7874041,-1.8884425,-0.5665413,-0.32019985,-0.13826239,0.07059582,0.32348463,0.6974605,-0.7613778,0.9327101
augmented_audio_dataset\tree\pitch_up_1279.wav,tree,-508.4828,4.615633,3.0531979,6.7158465,-3.8520718,-0.35473934,-2.10959,-2.5074131,-2.6370022,-1.7874134,-0.4212537,-2.1389933,1.107564,-1.5003164
augmented_audio_dataset\Left\volume_up_598.wav,Left,-554.6068,5.939537,-1.1002313,3.8209066,0.9546612,0.5677982,0.5489978,-2.2118957,0.7216943,-0.18325964,-0.31389642,1.1253564,-0.9410481,1.0001289
augmented_audio_dataset\Right\volume_up_939.wav,Right,-525.54333,8.021882,-0.15218239,3.434232,1.7844331,-1.8849244,-0.5627036,-0.3156491,-0.13429229,0.074816614,0.3258718,0.70175594,-0.755563,0.93619066
augmented_audio_dataset\zero\pitch_down_1520.wav,zero,-474.10284,14.434807,0.7466264,4.188373,-1.7803446,1.0868597,-0.04882815,-1.4397681,-0.56261957,-2.795408,-0.84066665,-0.8866819,-1.4013361,-0.31859782
augmented_audio_dataset\Left\noise_582.wav,Left,-301.79703,1.4901958,-0.485765,2.259808,-0.7379496,1.0227027,-1.3056794,0.9810939,-1.3013824,1.3499724,-1.1310885,1.5911399,-0.6214289,1.2978772
processed_recorded_audio\Learn\Learn_15.wav,Learn,-475.1451,18.05962,0.18255566,4.1720066,2.638969,2.1645632,-0.10221969,-4.806162,-0.90520704,0.3350968,-0.37449667,1.1290324,-0.9561575,0.77103215
augmented_audio_dataset\No\shift_backward_770.wav,No,-503.74225,13.068711,2.0359502,3.8068557,1.0168368,-0.62138915,2.5429928,-3.3556962,1.8656894,0.80042285,0.27740675,-0.42033416,-1.3584611,0.3310782
augmented_audio_dataset\Stop\shift_forward_1146.wav,Stop,-518.25195,9.181146,2.7182992,1.1589763,-1.2733546,-1.0683953,0.91600144,0.32331416,-1.004496,-0.2636335,0.36282337,0.9963208,-0.64567333,1.3392781
augmented_audio_dataset\up\volume_up_1397.wav,up,-540.53406,9.401166,-1.5859851,-0.6264151,-3.3265998,0.31789947,0.35773593,-1.2002136,-0.92287683,-0.005293078,0.34431794,0.14875959,-0.5588316,-1.2048109
processed_recorded_audio\Go\Go_14.wav,Go,-482.75116,14.283402,5.889366,0.23896188,0.89746344,-1.7535003,0.5089571,0.97379476,-0.59233505,-1.4174079,-2.0752702,0.13395445,-1.0994214,0.73199207
augmented_audio_dataset\Happy\volume_up_457.wav,Happy,-497.13773,12.845642,1.6536465,6.529052,3.5360417,-2.7430856,-2.25461,-0.23526557,1.314435,-0.7423134,-0.6151849,0.94048375,-1.6487845,0.45093173
augmented_audio_dataset\two\volume_up_1283.wav,two,-453.15088,11.483201,3.150858,1.172017,-2.9278338,-0.14293575,0.71829236,-2.209328,-0.5768707,-2.0361602,-2.550447,-0.921928,-2.4826741,1.5019106
augmented_audio_dataset\Four\volume_down_387.wav,Four,-488.06485,15.086009,1.9851876,-0.044571184,-0.14192623,-1.7108598,-0.2791829,-1.2589294,-0.91759235,0.8921016,-2.3898132,1.6235001,-0.0036758496,0.5543766
augmented_audio_dataset\House\volume_up_506.wav,House,-529.6191,10.802379,2.1695466,1.2703879,-0.9864773,-0.012772408,1.4885067,-1.284535,0.68587714,-0.79565877,-0.8280894,1.4878893,-2.132052,0.7332745
augmented_audio_dataset\Backward\reversed_5.wav,Backward,-497.12585,23.389343,0.25287607,0.46424258,-0.5136814,-3.5764196,-2.8949833,-1.0485023,-2.8499525,-2.2835014,-0.9951275,-1.4324584,-1.8453243,-0.16336764
augmented_audio_dataset\tree\speed_up_1241.wav,tree,-496.78214,4.2711954,0.9095638,7.22293,-1.8415308,-1.3373787,0.6544474,-0.9720727,-1.1267322,-2.0633583,-0.0679286,-1.5166824,-1.1889226,0.70536387
augmented_audio_dataset\Happy\speed_up_479.wav,Happy,-551.178,9.389516,-0.18904631,5.0263705,1.6154,-0.8293209,-1.7578024,-0.5141025,0.45830992,-0.031232165,-0.9189597,0.57220685,-0.52172834,0.19807287
augmented_audio_dataset\Follow\pitch_up_283.wav,Follow,-455.20013,13.310241,-0.27109468,-1.8433684,-2.7984662,-3.2295742,-1.516666,-1.8543538,-2.0595653,-1.1637913,0.062182907,-1.0207665,0.05503877,-0.07883757
augmented_audio_dataset\tree\shift_backward_1233.wav,tree,-480.28726,6.2627063,0.82394546,7.991111,-3.5039225,-0.5477488,0.47014874,-1.8395209,-1.6811589,-3.7143645,0.45728925,-2.4878798,-0.9222816,0.7533638
augmented_audio_dataset\three\speed_up_1208.wav,three,-485.90805,7.2102036,2.1474319,3.4352386,-0.56354874,0.5799507,-1.5982094,-0.3252631,-2.0840533,-1.2513292,-1.5834306,-0.11009276,-1.7604173,0.65178394
augmented_audio_dataset\Off\original_808.wav,Off,-491.6558,12.735366,3.8096867,-0.78561836,-2.3853362,-1.2397263,0.010709028,0.47931862,0.060479946,0.06728841,-0.41786924,0.22766939,0.08941529,2.5507772
augmented_audio_dataset\Six\speed_up_1106.wav,Six,-491.7482,1.3132784,4.484325,3.2439864,4.263545,0.12916555,-3.0218806,1.4917742,-0.061850067,-0.26969948,-0.53311354,1.1277963,0.3116949,2.3861773
augmented_audio_dataset\tree\pitch_down_1270.wav,tree,-467.7703,6.193769,0.84670746,7.812595,-0.11075105,-0.07326716,0.4263243,-0.9937498,-0.5854419,-2.2937827,-1.3473635,-0.7715064,-2.9918423,0.13744949
augmented_audio_dataset\Off\original_805.wav,Off,-489.69327,10.125814,2.9984775,-0.29906723,-1.7663081,-1.3678037,0.11035617,0.42908677,0.15621479,-0.34994116,-0.41262186,0.68633413,0.35012627,2.426797
augmented_audio_dataset\Stop\volume_down_1147.wav,Stop,-502.02188,10.483757,1.7510555,1.3040538,-1.6727757,-1.4579092,0.7392174,-0.4081673,-0.59590685,-0.10294273,0.6065629,0.9865314,-0.19505352,1.8898451
augmented_audio_dataset\Marvin\original_663.wav,Marvin,-488.95053,16.880754,-1.7009983,7.0225816,2.3696146,-0.09132089,-0.5192813,-3.9841092,-0.8074963,1.5653574,-1.1597947,-0.6173161,-1.6854097,0.10758625
augmented_audio_dataset\tree\speed_down_1264.wav,tree,-444.0835,10.578909,2.5353165,9.422349,-1.7933599,-0.5308073,0.5011926,-3.220584,-1.3366338,-3.9331093,-0.43188772,-2.6117592,-0.91934514,0.5320214
augmented_audio_dataset\Four\shift_backward_367.wav,Four,-466.122,16.911358,1.6101149,-1.2740976,0.78285486,-2.180451,0.021723747,-0.61897033,-0.5094845,0.6405459,-1.7058028,1.9494746,-0.5066779,1.0925007
